transaction_id,user_id,merchant_id,merchant_category,timestamp,amount,transaction_type,device_type,is_online,card_present,is_international,merchant_lat,merchant_lon,distance_from_home_km,failed_attempts_before,is_fraud,fraud_type,account_age_days
TXN_00020591,USR_008420,MRC_01762,electronics,2026-05-01 11:58:41.677338,250.34,online_purchase,mobile_app,0,1,0,44.57379141594515,-91.47837213914303,717.29,0,0,none,463
TXN_00025894,USR_006006,MRC_01259,utility,2026-05-04 17:27:42.435569,191.31,purchase,web_browser,0,1,0,33.86374665624299,-106.74411923361517,910.41,0,0,none,916
TXN_00001775,USR_008751,MRC_02459,online_shopping,2026-05-11 08:14:55.373904,132.27,recurring,atm,1,0,0,40.17866135378597,-101.5973967685313,1408.9,0,0,none,1083
TXN_00034378,USR_000307,MRC_04506,gas_station,2026-04-19 17:19:58.128919,57.47,recurring,mobile_app,0,1,0,29.91224079859176,-94.48018280615119,1477.58,0,0,none,1467
TXN_00040993,USR_004400,MRC_00815,restaurant,2026-04-24 14:40:56.498247,47.79,contactless,pos_terminal,0,1,0,34.47345936577317,-74.17811901995962,4386.59,0,0,none,611
TXN_00047074,USR_008466,MRC_00379,grocery,2026-02-22 15:55:23.079772,57.09,contactless,pos_terminal,1,0,0,47.83617741610357,-120.83135373561804,2737.29,0,0,none,3300
TXN_00021892,USR_009919,MRC_00565,restaurant,2026-04-23 17:40:38.087099,46.9,atm_withdrawal,web_browser,1,0,0,29.73876589895768,-104.56853787130316,2818.78,0,0,none,811
TXN_00011375,USR_000617,MRC_03059,utility,2026-02-15 07:31:38.651797,45.89,refund,web_browser,1,0,0,39.83167649024381,-71.71785064646949,1036.61,0,0,none,613
TXN_00023170,USR_000206,MRC_00133,education,2026-05-03 15:10:08.697282,254.56,atm_withdrawal,mobile_app,0,1,0,38.7440933089519,-89.28521061626493,1483.94,0,0,none,2057
TXN_00046539,USR_002878,MRC_02590,grocery,2026-04-22 08:52:41.734198,104.25,purchase,web_browser,0,1,0,40.25739616337208,-75.0519198289979,1599.23,0,0,none,338
TXN_00003877,USR_003782,MRC_00113,insurance,2026-04-24 23:01:42.510825,338.36,contactless,mobile_app,0,1,0,25.02321558445907,-111.05329028179622,757.34,0,0,none,1171
TXN_00005493,USR_001690,MRC_02837,healthcare,2026-03-20 21:33:05.570435,92.16,contactless,web_browser,0,1,0,26.493690126041383,-75.86887616394056,3112.16,0,0,none,1250
TXN_00019121,USR_007023,MRC_02784,education,2026-05-12 09:53:46.185221,511.21,purchase,web_browser,1,0,0,39.80806906111262,-81.6540285961506,3256.68,0,0,none,482
TXN_00010193,USR_005325,MRC_04382,crypto_exchange,2026-05-09 15:41:04.485177,618.24,purchase,pos_terminal,1,0,1,29.069558974367947,-104.34195674814046,1451.47,0,0,none,2562
TXN_00022232,USR_002802,MRC_03456,atm_withdrawal,2026-04-07 12:38:18.779807,152.27,atm_withdrawal,web_browser,0,1,0,32.5223830067726,-80.18743390452195,1647.44,0,0,none,1563
TXN_00028293,USR_004693,MRC_01253,retail,2026-05-02 19:23:11.452182,57.51,purchase,pos_terminal,0,1,0,27.676101678234232,-121.92874315273663,3347.77,0,0,none,2967
TXN_00008503,USR_003221,MRC_00177,entertainment,2026-05-05 11:53:39.063630,74.6,online_purchase,web_browser,0,1,0,43.55933454302975,-95.25331240583404,2719.98,0,0,none,1173
TXN_00040997,USR_008853,MRC_00265,grocery,2026-03-04 11:09:09.933850,127.18,online_purchase,web_browser,0,1,0,34.53240885143861,-79.95063106315942,1774.8,0,0,none,1326
TXN_00000057,USR_001731,MRC_03826,jewelry,2026-05-04 08:00:22.246306,812.23,purchase,web_browser,0,1,0,43.78177435779892,-107.0258643047514,599.87,1,0,none,3189
TXN_00049484,USR_005978,MRC_04963,subscription,2026-03-30 07:05:52.479547,1.93,online_purchase,web_browser,1,0,0,34.57888045327867,-89.46725964938244,2113.72,0,1,card_testing,353
TXN_00012319,USR_006047,MRC_02387,gas_station,2026-05-05 15:03:53.079866,33.6,purchase,mobile_app,0,1,0,46.439409011841036,-86.77877182038627,2505.19,0,0,none,2751
TXN_00019009,USR_004637,MRC_04313,gambling,2026-04-08 15:16:29.391509,131.8,recurring,web_browser,1,0,0,45.00200871683622,-113.5645228968153,1174.43,0,0,none,2270
TXN_00036611,USR_004579,MRC_00025,retail,2026-03-08 15:12:08.273056,47.24,online_purchase,web_browser,0,1,0,27.11074179725151,-92.38226451866777,2195.28,0,0,none,2145
TXN_00026110,USR_003862,MRC_00540,grocery,2026-03-02 09:00:57.502552,53.39,contactless,mobile_app,0,1,0,42.730869654508496,-77.35003330447586,2694.68,0,0,none,290
TXN_00029934,USR_000166,MRC_00626,travel,2026-03-08 09:27:03.373955,249.17,refund,pos_terminal,0,1,0,43.15564169370191,-88.59445782103869,1572.96,0,0,none,2651
TXN_00037348,USR_006321,MRC_00459,utility,2026-02-12 12:38:53.916421,138.66,purchase,mobile_app,0,1,0,37.092514202332914,-119.81017517438357,3977.13,0,0,none,1969
TXN_00035956,USR_008660,MRC_01729,healthcare,2026-05-03 23:43:34.285838,106.53,online_purchase,web_browser,1,0,0,33.465051913801844,-99.0030423549494,1209.23,0,0,none,1108
TXN_00017744,USR_000144,MRC_00532,healthcare,2026-03-21 16:04:26.095970,58.63,purchase,pos_terminal,0,1,0,32.449274995716635,-77.81347579207812,1106.35,0,0,none,3125
TXN_00036637,USR_003801,MRC_00859,electronics,2026-03-31 17:05:20.794109,120.07,recurring,web_browser,0,1,0,39.29802342878999,-93.91620155773931,2364.4,0,0,none,261
TXN_00013884,USR_004257,MRC_00568,subscription,2026-05-12 15:00:50.653811,9.89,recurring,phone_order,0,1,1,43.784461130626966,-70.03806014055948,958.96,0,0,none,2294
TXN_00043592,USR_000962,MRC_04052,insurance,2026-05-10 16:25:21.516337,102.41,purchase,pos_terminal,0,1,0,35.14715408363635,-83.2022195255052,1359.88,0,0,none,2314
TXN_00011615,USR_009678,MRC_03981,atm_withdrawal,2026-03-13 11:04:32.844110,202.51,contactless,pos_terminal,0,1,0,27.489436630078842,-101.7136184551003,2081.14,1,0,none,521
TXN_00040235,USR_005742,MRC_02947,retail,2026-05-10 20:32:44.411350,90.67,recurring,mobile_app,0,1,0,39.35983262003974,-121.28892746649,3882.61,0,0,none,1674
TXN_00038053,USR_008081,MRC_00615,electronics,2026-04-21 14:28:37.840595,113.39,purchase,mobile_app,1,0,0,42.23104547720922,-78.47287842651413,2325.1,0,0,none,1750
TXN_00041686,USR_005955,MRC_03303,insurance,2026-03-12 21:33:57.059359,904.17,purchase,phone_order,1,0,0,30.10163348795968,-79.78660112850426,1024.9,1,0,none,3479
TXN_00033162,USR_008755,MRC_00128,insurance,2026-04-29 09:28:22.785913,262.57,contactless,phone_order,0,1,0,27.982237986495065,-78.16287702177294,3419.45,0,0,none,1682
TXN_00009913,USR_000896,MRC_00101,jewelry,2026-01-20 13:23:16.794921,280.91,purchase,mobile_app,0,1,0,34.929504476179325,-77.93279219708508,3765.05,0,0,none,1743
TXN_00015448,USR_001542,MRC_04119,travel,2026-05-08 13:37:43.902438,88.03,recurring,mobile_app,0,1,0,31.576002129341223,-88.19607627158855,1045.46,0,0,none,1990
TXN_00013357,USR_008647,MRC_03076,crypto_exchange,2026-04-09 11:18:10.028112,855.24,atm_withdrawal,pos_terminal,0,1,0,35.67622710535057,-111.77739880197824,1802.64,0,0,none,1390
TXN_00042594,USR_007434,MRC_03536,restaurant,2026-03-20 19:53:37.089800,83.0,contactless,atm,1,0,0,26.33794795600319,-79.55437866385995,3807.17,0,0,none,2049
TXN_00022240,USR_004649,MRC_04854,entertainment,2026-01-19 16:17:07.537423,54.42,atm_withdrawal,mobile_app,0,1,0,32.34085379897501,-94.49551402128563,393.98,0,0,none,2158
TXN_00040687,USR_002338,MRC_03923,grocery,2026-04-26 11:17:14.991448,32.78,purchase,web_browser,1,0,0,39.29578049766136,-74.63959587771109,1398.92,0,0,none,3109
TXN_00019955,USR_002089,MRC_01801,gas_station,2026-03-22 17:11:37.586196,107.3,contactless,web_browser,1,0,0,25.903111265914244,-118.14790166865967,2530.39,0,0,none,1064
TXN_00016073,USR_006237,MRC_02690,education,2026-04-06 18:25:42.425135,316.3,online_purchase,pos_terminal,0,1,0,26.063872805675427,-81.94672631222755,1731.66,0,0,none,1464
TXN_00038946,USR_003429,MRC_01291,crypto_exchange,2026-05-05 13:59:10.350079,3279.53,online_purchase,web_browser,0,1,0,44.39269841530863,-91.57723650555587,1287.96,0,0,none,3031
TXN_00039018,USR_003899,MRC_04126,restaurant,2026-04-25 11:46:39.331488,57.9,contactless,mobile_app,1,0,0,40.9515680113765,-83.65711716082185,2623.04,0,0,none,1850
TXN_00003649,USR_004418,MRC_01991,gambling,2026-05-04 19:47:12.669261,109.83,atm_withdrawal,pos_terminal,0,1,0,45.55332349926953,-114.95489767944356,3946.33,0,0,none,143
TXN_00017268,USR_002123,MRC_02122,utility,2026-04-14 15:04:35.365981,310.85,recurring,mobile_app,0,1,0,41.28186812958053,-106.11233424143596,3114.53,0,0,none,2831
TXN_00010270,USR_008987,MRC_00690,atm_withdrawal,2026-04-20 17:47:31.745582,136.34,purchase,phone_order,0,1,0,25.280170314767627,-98.73239311182944,2767.86,0,0,none,624
TXN_00023652,USR_006649,MRC_02515,grocery,2026-03-11 14:58:47.541820,74.82,purchase,web_browser,0,1,0,38.42033131776522,-85.9809692552619,1731.06,0,0,none,611
TXN_00044281,USR_000735,MRC_03443,retail,2026-02-19 20:41:29.969713,45.93,contactless,web_browser,1,0,0,43.63381074995033,-90.17463428028124,1665.11,0,0,none,3136
TXN_00035729,USR_000608,MRC_04115,retail,2026-04-12 05:42:31.307490,94.05,purchase,pos_terminal,1,0,0,33.92182192912375,-72.28226058572614,1024.01,0,0,none,1768
TXN_00016926,USR_008256,MRC_00695,money_transfer,2026-04-15 22:24:19.226599,1154.79,contactless,mobile_app,0,1,0,35.71300520887489,-71.81603304615618,3973.12,0,0,none,1153
TXN_00009014,USR_000571,MRC_01291,crypto_exchange,2026-05-05 13:44:06.048402,606.19,atm_withdrawal,web_browser,0,1,0,44.39269841530863,-91.57723650555587,1097.55,0,0,none,308
TXN_00012610,USR_002617,MRC_03450,entertainment,2026-04-17 11:13:42.925502,70.83,purchase,pos_terminal,0,1,0,42.24050403501994,-75.52083030574258,3684.38,0,0,none,3606
TXN_00026339,USR_001000,MRC_00034,travel,2026-05-09 18:26:17.340412,426.18,purchase,pos_terminal,1,0,0,31.4194560432146,-107.04073378225053,1246.97,0,0,none,2683
TXN_00004226,USR_000701,MRC_03433,insurance,2026-05-01 20:42:41.596949,239.22,atm_withdrawal,atm,0,1,0,45.20703283856095,-104.16844666282786,2164.84,0,0,none,2220
TXN_00001862,USR_009356,MRC_04912,restaurant,2026-04-08 13:46:13.209460,42.45,online_purchase,pos_terminal,0,1,0,43.81098531820355,-81.71156009386954,163.5,0,0,none,2189
TXN_00004836,USR_005329,MRC_00283,money_transfer,2026-04-20 19:10:31.455846,669.2,purchase,mobile_app,1,0,0,36.880985677465205,-117.87023398877074,1888.3,0,0,none,2583
TXN_00001272,USR_009416,MRC_00358,gambling,2026-05-02 10:57:42.255949,121.96,online_purchase,atm,1,0,1,40.19598280632101,-118.80501916799057,1006.32,0,0,none,2566
TXN_00003906,USR_008331,MRC_00094,gas_station,2026-03-28 15:25:06.339217,104.08,purchase,mobile_app,1,0,1,46.33029299979011,-102.61547026031673,956.3,0,0,none,2048
TXN_00034093,USR_001053,MRC_02104,gas_station,2026-04-21 09:07:00.085724,47.38,online_purchase,mobile_app,1,0,0,44.047965108939366,-108.77001587176527,2279.66,0,0,none,3072
TXN_00002562,USR_008242,MRC_04926,crypto_exchange,2025-12-28 10:42:15.524504,579.03,purchase,phone_order,0,1,0,29.794277592718984,-80.68799326777477,3970.32,0,0,none,1356
TXN_00002838,USR_009155,MRC_04874,gas_station,2026-05-06 04:43:08.853717,47.66,purchase,pos_terminal,1,0,0,38.27155931736743,-93.96495485438265,1750.76,0,0,none,137
TXN_00000735,USR_007861,MRC_01249,restaurant,2026-03-17 09:01:27.071929,55.62,purchase,pos_terminal,0,1,0,44.01637081129755,-108.9951748776497,1653.18,0,0,none,2915
TXN_00037144,USR_009460,MRC_02812,atm_withdrawal,2026-03-25 13:07:56.745980,219.14,recurring,web_browser,0,1,0,31.609047782871308,-106.09171789747477,1023.5,0,0,none,1509
TXN_00022953,USR_008317,MRC_00801,jewelry,2026-04-21 16:22:12.804730,452.35,contactless,pos_terminal,1,0,0,30.419828388767005,-107.4110988377484,3559.55,0,0,none,1891
TXN_00017885,USR_008105,MRC_01921,atm_withdrawal,2026-05-10 12:19:23.186214,137.15,contactless,pos_terminal,0,1,0,28.4266411687762,-102.32551541644052,1652.02,0,0,none,1149
TXN_00023133,USR_003616,MRC_04613,subscription,2026-05-07 13:18:01.433544,14.09,contactless,pos_terminal,0,1,0,31.93371074518278,-91.65356823090153,2332.45,0,0,none,528
TXN_00009713,USR_000378,MRC_04630,travel,2026-04-26 12:56:28.105488,461.8,atm_withdrawal,pos_terminal,0,1,0,40.9488652490269,-112.27973857380572,2680.44,0,0,none,960
TXN_00011604,USR_003335,MRC_03350,education,2026-02-06 08:46:08.001129,269.54,contactless,mobile_app,0,1,0,28.037774862705668,-90.07126537898102,1693.88,0,0,none,1169
TXN_00032170,USR_004962,MRC_02003,utility,2026-04-17 00:10:25.427773,75.78,atm_withdrawal,pos_terminal,1,0,0,38.36198237552828,-86.80289983180904,1202.39,0,0,none,2874
TXN_00009608,USR_008605,MRC_01156,gambling,2026-05-09 16:25:17.494089,135.85,purchase,mobile_app,0,1,0,38.168502898277794,-73.63635671014632,1446.5,1,0,none,3005
TXN_00036248,USR_006621,MRC_03541,insurance,2026-03-17 18:57:11.934824,300.94,purchase,mobile_app,0,1,0,47.15847988627857,-107.95535114150466,2755.88,0,0,none,2956
TXN_00000084,USR_004780,MRC_03972,restaurant,2026-04-04 08:42:14.275461,59.96,purchase,phone_order,0,1,0,30.66305010401314,-70.97101265259,628.85,0,0,none,2309
TXN_00005013,USR_009544,MRC_01744,gambling,2026-04-12 19:23:40.225820,114.12,purchase,web_browser,0,1,0,43.73947312399885,-90.90342707493156,2187.06,1,0,none,2438
TXN_00043908,USR_003748,MRC_01711,online_shopping,2026-04-27 15:36:14.151300,30.87,purchase,pos_terminal,1,0,0,45.12010694532478,-91.94907460705204,1383.28,0,0,none,1025
TXN_00020158,USR_004210,MRC_03207,grocery,2026-05-06 20:18:10.028433,102.99,atm_withdrawal,mobile_app,1,0,0,47.73086096824201,-118.07506749063398,2260.37,0,0,none,393
TXN_00045961,USR_004476,MRC_04127,entertainment,2026-04-08 05:28:07.877045,53.35,purchase,pos_terminal,1,0,0,26.033529326891266,-118.82389514652574,4330.87,0,0,none,597
TXN_00011646,USR_009417,MRC_04864,subscription,2026-05-04 22:20:14.428273,13.33,purchase,mobile_app,1,0,0,25.804716374122478,-74.29561192954813,590.6,0,0,none,695
TXN_00008607,USR_008765,MRC_04493,restaurant,2026-04-29 12:06:43.159749,22.62,purchase,web_browser,0,1,0,38.37830335416032,-85.17904179070784,666.55,0,0,none,3332
TXN_00031020,USR_000926,MRC_00599,entertainment,2026-05-07 17:08:26.297366,149.03,purchase,web_browser,0,1,0,32.90882674726176,-89.24506010602795,1020.43,0,0,none,3365
TXN_00032958,USR_005215,MRC_02789,crypto_exchange,2026-05-11 12:25:49.000119,506.75,purchase,web_browser,0,1,0,28.158957461930648,-100.55732435725895,1349.88,1,0,none,2519
TXN_00048015,USR_004533,MRC_02455,gas_station,2026-05-04 13:23:03.266046,62.16,purchase,web_browser,1,0,0,29.91524258089719,-103.301926539993,678.98,0,0,none,3248
TXN_00002736,USR_009039,MRC_00892,online_shopping,2026-04-22 18:21:47.848836,80.71,atm_withdrawal,pos_terminal,0,1,0,44.930941857593446,-121.07149530245246,1675.11,0,0,none,2585
TXN_00049159,USR_000226,MRC_00227,restaurant,2026-04-10 17:44:52.249309,53.4,online_purchase,web_browser,1,0,0,41.75475859246005,-102.99904158816982,1534.54,0,0,none,1732
TXN_00044637,USR_002254,MRC_03848,gambling,2026-04-13 12:23:06.888558,91.07,recurring,mobile_app,0,1,0,44.00886177426352,-89.505666550282,722.61,0,0,none,2784
TXN_00010128,USR_005892,MRC_01680,jewelry,2026-04-29 11:15:51.927081,366.57,contactless,web_browser,0,1,0,43.83533185154809,-73.38844771937984,907.47,0,0,none,438
TXN_00036720,USR_007945,MRC_03896,gambling,2026-05-07 01:40:51.820557,159.37,online_purchase,phone_order,1,0,0,36.698830210507694,-104.52357572648332,951.42,0,0,none,2875
TXN_00013343,USR_003340,MRC_00841,restaurant,2026-05-12 18:23:03.484068,49.35,purchase,mobile_app,1,0,0,30.062681261339275,-115.01401973193343,3580.63,0,0,none,2266
TXN_00039856,USR_001242,MRC_04057,grocery,2026-04-24 20:22:42.415968,77.45,recurring,phone_order,0,1,0,34.37231546818285,-99.49702467746327,1501.64,0,0,none,2923
TXN_00000149,USR_001699,MRC_02739,atm_withdrawal,2025-12-07 11:30:43.475668,129.63,online_purchase,mobile_app,1,0,0,37.44752724530358,-116.31943773014781,91.29,0,0,none,2444
TXN_00023667,USR_009197,MRC_01683,restaurant,2026-05-06 17:34:51.311799,14.79,purchase,pos_terminal,0,1,0,37.18179672490425,-119.85943099967776,1638.96,0,0,none,2493
TXN_00009380,USR_008095,MRC_01815,gambling,2026-04-26 16:12:39.250114,121.77,online_purchase,atm,1,0,0,31.3811120542801,-107.32315576428392,1959.41,0,0,none,2297
TXN_00038779,USR_003961,MRC_02978,restaurant,2025-12-09 19:51:41.058146,36.34,purchase,atm,0,1,0,39.304893170838795,-87.41684807363089,712.82,0,0,none,2591
TXN_00024903,USR_003672,MRC_00267,gas_station,2026-03-25 11:08:19.892776,95.44,recurring,pos_terminal,0,1,0,37.736086368745134,-107.44819082003447,950.12,0,0,none,2210
TXN_00013860,USR_009948,MRC_00645,education,2026-05-03 12:21:17.714795,328.37,atm_withdrawal,phone_order,0,1,0,26.386380524964785,-84.89632979093435,1619.38,0,0,none,1669
TXN_00000553,USR_001869,MRC_04522,atm_withdrawal,2026-02-26 18:08:57.594040,113.58,atm_withdrawal,web_browser,1,0,0,41.38127920371619,-103.24469650055758,1163.44,0,0,none,3543
TXN_00036647,USR_009944,MRC_00362,online_shopping,2026-05-12 21:16:37.605287,45.7,atm_withdrawal,pos_terminal,0,1,0,25.405309342038766,-83.1708475443978,1722.93,0,0,none,2548
TXN_00028267,USR_009753,MRC_01145,electronics,2026-03-24 11:28:46.989589,545.16,contactless,web_browser,1,0,0,39.25081234542871,-98.74226003161164,689.88,0,0,none,2613
TXN_00030867,USR_009091,MRC_03449,entertainment,2026-05-01 20:59:23.408801,125.08,purchase,pos_terminal,1,0,0,38.2935213582941,-82.6471526640246,1312.63,0,0,none,657
TXN_00035128,USR_004301,MRC_03806,atm_withdrawal,2026-04-30 20:49:21.502624,84.35,online_purchase,pos_terminal,0,1,0,27.33627620215063,-110.94894997204332,2923.88,0,0,none,1221
TXN_00040839,USR_000768,MRC_03777,electronics,2026-04-15 10:00:14.498675,95.78,purchase,web_browser,1,0,0,44.70022488091579,-100.13027313512302,1344.63,0,0,none,526
TXN_00048238,USR_004736,MRC_00206,money_transfer,2026-04-18 16:29:55.043293,358.64,purchase,pos_terminal,0,1,0,33.511452972819995,-96.35900002185295,2065.56,0,0,none,1970
TXN_00048408,USR_001116,MRC_02390,healthcare,2026-03-18 19:01:07.648603,251.64,purchase,pos_terminal,0,1,0,36.451726631682696,-74.889885381443,1045.11,0,0,none,1884
TXN_00044689,USR_007718,MRC_02928,money_transfer,2026-04-28 17:30:38.056557,280.44,contactless,atm,1,0,0,32.45199698000991,-110.96924663574771,299.77,0,0,none,2326
TXN_00021717,USR_001849,MRC_04779,education,2026-04-05 15:01:36.537707,340.36,purchase,pos_terminal,0,1,0,28.799756630591965,-94.47830682289573,2440.89,0,0,none,691
TXN_00030597,USR_005619,MRC_02894,utility,2026-05-07 20:50:51.351928,92.55,contactless,pos_terminal,1,0,0,32.53618922171811,-77.25457258784496,2131.96,0,0,none,462
TXN_00047312,USR_009224,MRC_00796,crypto_exchange,2026-05-07 11:40:56.721867,1221.75,contactless,mobile_app,1,0,0,25.92211050190163,-98.6294348745871,2309.87,0,0,none,976
TXN_00035217,USR_006914,MRC_04753,entertainment,2026-04-10 08:12:09.353509,84.77,online_purchase,mobile_app,0,1,0,31.264780412186443,-83.53937318219971,3430.31,0,0,none,2257
TXN_00040018,USR_006265,MRC_02641,crypto_exchange,2026-05-04 15:21:26.358120,909.53,purchase,pos_terminal,0,1,0,43.98698232611629,-74.3480861907205,1018.95,0,0,none,1621
TXN_00037680,USR_005594,MRC_00370,atm_withdrawal,2026-04-11 09:22:45.599251,155.17,recurring,pos_terminal,0,1,0,46.41114567203337,-118.61492495224351,1475.99,0,0,none,3436
TXN_00020694,USR_008324,MRC_00895,insurance,2026-05-08 10:16:55.894026,626.54,purchase,mobile_app,0,1,0,29.60010019126848,-114.6431803154944,682.88,0,0,none,2925
TXN_00015787,USR_005433,MRC_02801,grocery,2026-05-04 09:49:30.675116,53.09,online_purchase,pos_terminal,1,0,1,45.16903577299462,-83.02981094761768,2081.93,0,0,none,1600
TXN_00000356,USR_001758,MRC_02151,insurance,2026-02-17 07:08:11.353055,485.74,online_purchase,web_browser,0,1,0,45.31914034538198,-106.45504277477004,3427.05,0,0,none,1634
TXN_00004587,USR_008568,MRC_03772,gas_station,2026-04-16 20:22:04.665341,45.4,recurring,mobile_app,0,1,0,25.872672307238695,-72.41476491875112,1826.41,0,0,none,1634
TXN_00036841,USR_000948,MRC_00680,atm_withdrawal,2026-03-26 09:54:52.194341,170.62,purchase,pos_terminal,0,1,0,43.42793077122005,-116.02790897167013,482.91,0,0,none,226
TXN_00044396,USR_005599,MRC_04669,crypto_exchange,2026-04-29 18:21:37.290421,2305.61,purchase,pos_terminal,0,1,0,30.083300655524013,-119.4393530591572,1450.53,0,0,none,2369
TXN_00032659,USR_005586,MRC_01747,jewelry,2026-04-18 17:51:27.219433,415.94,online_purchase,web_browser,0,1,0,47.50783181561631,-94.23029957926494,1993.2,0,0,none,2323
TXN_00043454,USR_003300,MRC_04064,entertainment,2026-05-03 13:58:18.595418,65.84,recurring,web_browser,0,1,0,26.275634856980886,-90.08548399635887,1079.96,0,0,none,2128
TXN_00047433,USR_008748,MRC_03772,gas_station,2026-03-23 19:08:34.453650,87.94,purchase,pos_terminal,0,1,0,25.872672307238695,-72.41476491875112,4036.55,0,0,none,979
TXN_00044962,USR_009691,MRC_04611,retail,2026-05-11 06:30:51.051472,62.31,atm_withdrawal,pos_terminal,0,1,0,30.798461743783214,-72.05089687178942,4328.7,0,0,none,446
TXN_00044603,USR_009888,MRC_01043,online_shopping,2026-05-01 08:15:50.134528,69.75,online_purchase,mobile_app,1,0,0,40.80063873379271,-109.2954389760628,2022.63,0,0,none,3005
TXN_00047358,USR_001690,MRC_02244,restaurant,2026-03-27 10:17:02.548916,45.79,contactless,mobile_app,0,1,0,28.88708566737432,-87.33668331231516,1955.71,0,0,none,1250
TXN_00009688,USR_009645,MRC_04036,grocery,2026-04-21 09:14:40.663224,90.63,atm_withdrawal,phone_order,0,1,0,45.89270815765593,-113.05831341241763,3305.43,0,0,none,623
TXN_00018651,USR_005614,MRC_00483,subscription,2026-05-08 16:42:24.770055,23.1,online_purchase,pos_terminal,0,1,0,40.2910517225871,-94.45735620121138,1684.22,0,0,none,2270
TXN_00002267,USR_000450,MRC_00284,retail,2026-04-15 13:42:04.815770,116.34,online_purchase,pos_terminal,1,0,1,43.26342502790155,-105.70023785976294,1750.5,0,0,none,1796
TXN_00034141,USR_008735,MRC_02423,entertainment,2026-05-01 07:42:07.467704,52.79,purchase,pos_terminal,0,1,0,27.733132289546887,-110.54747968565141,3724.62,0,0,none,1579
TXN_00018499,USR_005100,MRC_02930,healthcare,2026-04-26 17:16:50.044145,268.95,online_purchase,phone_order,1,0,0,31.591728334922593,-101.16560462247703,521.09,0,0,none,3308
TXN_00020161,USR_000495,MRC_04403,electronics,2026-04-02 15:52:08.926827,215.67,recurring,pos_terminal,1,0,0,41.480190558310746,-77.6858914623502,3261.7,0,0,none,788
TXN_00003879,USR_001293,MRC_01583,money_transfer,2026-03-20 23:30:18.095840,575.53,purchase,mobile_app,0,1,0,28.18810972812581,-110.67846984766237,2804.04,0,0,none,247
TXN_00026933,USR_001640,MRC_01128,travel,2026-04-24 12:12:06.837756,380.86,recurring,pos_terminal,0,1,0,29.877903147929878,-120.29968890159496,4612.23,0,0,none,2354
TXN_00039938,USR_001975,MRC_02291,entertainment,2026-03-13 22:05:19.435991,82.38,online_purchase,web_browser,0,1,0,34.891187439762646,-95.64740344716196,2017.55,0,0,none,2689
TXN_00001745,USR_004579,MRC_03109,gambling,2026-05-06 16:25:33.224398,269.17,contactless,web_browser,1,0,0,44.049202264461556,-113.33358512273153,519.65,0,0,none,2145
TXN_00032680,USR_001281,MRC_04599,online_shopping,2026-05-11 13:20:46.259800,53.68,purchase,pos_terminal,0,1,0,30.706583892256553,-79.72719477404345,2882.32,0,0,none,773
TXN_00023451,USR_000238,MRC_01542,online_shopping,2026-05-12 19:27:40.465464,67.63,contactless,pos_terminal,0,1,0,45.94076713437826,-116.62076901233051,3126.32,0,0,none,3271
TXN_00041519,USR_003627,MRC_04275,online_shopping,2026-04-24 07:18:35.773932,63.91,purchase,web_browser,0,1,0,42.51406449389918,-112.47395997728984,657.89,0,0,none,1621
TXN_00006964,USR_004255,MRC_02480,electronics,2025-09-07 10:42:10.747884,146.78,purchase,mobile_app,0,1,0,39.68822826877123,-73.6428353354276,79.45,0,0,none,2978
TXN_00019851,USR_006191,MRC_04709,entertainment,2026-04-09 17:41:59.105589,80.06,contactless,phone_order,0,1,0,38.72400986367654,-72.79750551259903,3986.5,0,0,none,1304
TXN_00049219,USR_009914,MRC_03569,online_shopping,2026-05-03 13:17:41.644666,105.23,purchase,atm,1,0,0,27.40091043944343,-71.18616721094298,4448.09,0,0,none,1875
TXN_00041083,USR_002130,MRC_03008,online_shopping,2026-04-02 15:45:01.035874,44.74,purchase,mobile_app,1,0,0,41.41104308224563,-120.94261240409823,3117.78,0,0,none,3220
TXN_00040899,USR_002391,MRC_04478,insurance,2026-04-21 10:39:02.108618,393.49,purchase,mobile_app,1,0,0,47.96266940291099,-73.04927049850397,2126.59,0,0,none,3592
TXN_00048426,USR_002008,MRC_04156,electronics,2026-04-11 10:07:22.024262,333.89,purchase,atm,0,1,0,34.72131587543641,-91.7655345211646,1126.03,0,0,none,169
TXN_00004973,USR_006117,MRC_02498,healthcare,2026-03-16 16:27:36.896440,93.05,atm_withdrawal,mobile_app,0,1,1,29.279054693529204,-98.98893793809316,2103.37,0,0,none,201
TXN_00026828,USR_007874,MRC_00291,insurance,2026-05-05 14:42:03.025326,294.19,contactless,mobile_app,1,0,0,33.40599995431888,-103.65776220525466,1834.61,1,0,none,652
TXN_00033750,USR_005427,MRC_01592,gambling,2026-05-04 12:41:09.696198,138.95,recurring,mobile_app,0,1,0,43.52696265006196,-96.0159494216231,2442.97,0,0,none,547
TXN_00043533,USR_002619,MRC_04300,online_shopping,2026-05-11 18:49:59.059479,47.94,online_purchase,phone_order,0,1,0,27.912226994153333,-107.08965514417739,1782.55,0,0,none,3106
TXN_00020645,USR_001633,MRC_00961,insurance,2026-02-23 06:57:36.059268,224.75,contactless,mobile_app,0,1,0,41.63055334419104,-112.80249360271483,3000.4,0,0,none,656
TXN_00027365,USR_003860,MRC_04477,subscription,2026-05-06 18:13:30.114092,13.1,online_purchase,mobile_app,0,1,0,47.867435138003295,-97.37881300743005,803.53,0,0,none,1745
